1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
,,1.4152,1.1542,0.5392,1.8275,0.7039,1.3983,0.5007,1.0322,0.5215,1.4371,0.4692,0.7841,1.5686,1.3561,0.789,1.0442,1.5104
,,1.3694,0.8424,0.4446,1.1298,0.6218,1.6776,0.3936,0.6093,0.614,0.7022,0.9184,0.5376,1.7819,2.1271,0.2881,1.3463,1.2941
,,0.6025,0.8996,1.7325,1.9462,0.5628,1.1378,0.4073,1.6986,0.5474,1.3783,0.7016,0.6691,1.0675,1.0886,0.4857,0.9408,1.2822
,,4.5038,0.7042,0.5618,1.6918,0.5294,1.5146,0.6098,1.575,1.0734,0.7829,0.6967,0.9417,1.5237,1.2212,0.5652,1.4947,1.3683
,,1.7646,1.5739,0.1161,1.9836,0.5353,1.2733,0.5955,1.9263,0.6207,0.783,0.5358,1.24,0.8104,1.6627,0.6798,0.943,1.271
,,1.8359,0.7086,0.3036,0.8178,0.5163,1.3029,0.4635,1.0416,1.4508,0.6057,0.9263,0.9802,0.9476,1.4541,0.3569,1.0602,1.2434
,,1.0629,1.986,0.3397,2.3563,0.3842,2.0815,0.4129,0.7836,1.2421,0.8296,0.7327,0.7493,0.9403,1.2929,0.5523,0.7437,1.7732
,,0.8519,0.6622,0.3184,1.1143,0.4376,0.9815,0.7548,1.0551,1.0504,0.7796,0.9128,1.1673,1.2941,1.0361,0.5683,0.5886,2.4062
,,0.8249,1.7878,0.483,1.726,0.4877,0.6085,0.5684,0.7432,0.5513,0.5749,0.8544,0.5871,1.6068,1.3996,0.4466,1.0104,0.7764
,,1.5271,0.3913,0.4844,1.8159,0.6645,0.8705,0.8013,1.2379,1.181,0.546,0.7003,1.3298,0.6311,0.9346,0.7015,1.1178,4.2879
,,1.2146,0.7182,0.7254,0.6131,0.6161,1.1863,0.45,0.8792,0.3861,1.1598,0.7416,0.8195,1.2233,2.0362,0.6033,0.8287,1.9758
,,3.1372,0.6939,0.1443,1.2482,0.3848,1.0175,0.7663,1.0569,0.9667,0.7021,0.3801,0.6974,1.3666,1.6992,0.3768,0.7746,2.9247
,,0.8035,1.0269,0.6497,1.4698,0.7796,1.2757,0.6154,0.9185,0.5232,0.3914,0.6101,1.044,1.154,0.7594,0.6184,0.7089,1.8977
,,1.9316,0.6773,0.5554,1.4238,0.9232,2.4112,0.5031,1.3874,0.8197,1.3442,0.5362,1.6634,1.8881,1.0473,0.4769,0.7783,1.048
,,2.1023,0.7774,1.3407,1.4422,0.3457,1.196,0.7439,0.8969,0.8342,0.9633,0.5146,0.6641,1.0695,0.738,0.4481,0.7288,1.4692
,,1.7559,0.8933,0.4565,1.9679,1.0105,1.533,0.7944,0.5274,1.0344,0.6998,0.5425,0.8559,1.9149,1.5695,0.5694,0.6017,1.3926
,,0.96,1.0606,0.4887,1.395,0.4387,1.4979,0.5319,2.4091,0.4112,1.2762,0.5609,0.5978,1.0146,0.9669,0.6144,0.8405,1.5687
,,1.7784,0.5154,0.3778,0.8397,0.4795,1.1731,0.428,1.0406,0.491,0.6945,0.4906,0.9288,1.3025,1.8149,0.4828,0.874,1.3328
,,0.7585,0.2765,0.707,2.3674,1.0591,0.7319,0.5882,1.2899,0.7498,0.4181,0.5755,3.0606,1.1915,1.9242,0.8445,1.016,1.3656
,,2.7281,0.6297,0.6709,1.3759,0.9496,1.3135,0.639,2.2416,1.2583,0.9779,0.8192,1.439,1.8228,1.5021,0.511,0.8868,1.5491
,,0.8411,0.8328,0.4395,2.1852,0.4892,1.2206,0.9874,0.935,0.8145,0.8501,0.8806,0.6258,1.1896,1.3753,0.4143,0.6344,1.6061
,,1.6806,2.3398,0.5547,1.5893,1.1272,0.9104,0.5346,1.3362,0.7205,0.8342,0.4663,1.4339,1.9454,0.871,0.8349,0.8489,1.1462
,,1.5068,0.6409,0.6103,2.7027,0.606,2.419,0.8897,0.9075,0.6499,1.0637,0.4416,0.9927,0.7633,1.5914,0.3282,0.7447,1.095
,,0.7981,1.421,0.3071,1.581,0.8972,0.9956,0.5534,1.8842,0.6719,0.7396,0.5235,1.5569,1.9871,1.5154,0.4083,0.7943,1.5203
,,1.8108,1.39,0.5178,1.0037,0.4708,1.6571,0.4092,1.2689,0.9767,0.6449,0.7243,1.087,0.7762,1.0151,0.469,0.8474,1.8015
,,1.2484,0.4327,0.2276,1.0428,0.7772,0.7151,0.4032,1.3382,1.2327,0.7797,0.645,1.2336,1.9113,2.3014,0.9783,1.0877,2.1348
,,1.2103,0.709,0.3452,1.3776,0.7224,1.0675,0.5419,1.2938,1.1366,0.9222,0.5119,1.0677,1.6573,1.5418,1.0873,0.7333,1.6218
,,1.5807,0.8416,0.4478,1.5848,0.5455,0.6084,0.3258,1.5566,0.9907,0.781,0.4607,0.9654,0.6073,1.3313,0.4643,0.9151,1.7242
,,1.8641,0.4243,0.4911,1.2046,0.7291,1.3329,0.9028,0.9857,0.6762,0.489,0.702,0.808,1.4253,1.8611,0.3779,0.5737,1.2564
,,1.3315,0.677,0.5882,2.6478,0.81,1.0425,0.7106,0.7995,1.0675,1.2322,0.7497,1.1904,1.1715,0.9276,0.6819,0.6457,1.2528
,,0.7981,0.4556,0.4872,1.7561,0.409,1.1556,0.4188,1.4102,0.514,0.7637,0.3206,1.023,2.538,1.7035,0.5438,0.3032,1.5176
,,1.5969,1.2887,0.4582,1.219,0.6002,2.0428,0.2986,1.5411,0.7406,1.1593,0.4577,1.6871,1.495,3.3409,1.0181,0.7502,1.1043
,,1.4827,1.3738,0.2566,1.0491,0.3872,1.8834,0.7405,1.4123,0.9994,0.8553,0.5447,1.0047,1.2261,1.3555,0.6792,0.758,2.2122
,,0.6955,1.8769,0.9872,2.7094,0.4941,1.5348,0.4897,1.2297,0.4421,0.8776,0.6507,0.8481,1.0891,1.4413,0.6575,0.6722,1.1712
,,0.8177,1.3055,0.6207,1.4942,0.8288,1.3306,0.429,0.8284,1.011,0.7828,0.7865,1.2958,1.047,0.6929,0.4969,0.7121,0.8109
,,2.6055,0.6786,0.3667,1.4753,0.5997,0.3308,0.6566,1.1472,0.6605,0.7928,0.439,0.9185,1.3009,1.2215,0.6296,1.0751,2.0458
,,1.3921,1.3028,0.3816,1.3388,0.5898,0.5201,0.6112,1.4983,0.5584,1.424,0.7803,1.0101,1.1684,1.1445,0.5041,0.7937,1.9288
,,1.7382,0.7559,0.848,2.3167,0.5914,1.0634,0.3969,1.987,0.8912,0.8104,0.5252,1.6276,1.6453,1.671,0.4231,0.5694,3.5619
,,2.2982,0.5036,0.8999,1.5467,1.4673,0.9278,0.5975,1.5016,0.7536,1.2587,0.9887,1.7959,0.8498,1.8529,0.5578,0.7444,2.1173
,,1.5752,0.7125,0.4411,2.2176,0.6097,0.7802,0.6469,1.784,0.7572,1.3263,0.5834,1.6925,0.5384,1.9333,0.9637,0.9673,1.3749
,,1.3456,1.5007,0.4701,1.4792,0.6401,1.6545,0.8811,1.9917,1.2443,1.6178,0.7347,1.115,1.2567,1.3161,0.6491,1.035,1.9334
,,0.8905,0.8065,0.2686,0.9968,0.9446,1.2901,0.5767,0.4498,0.6262,0.708,0.3884,1.6304,1.1102,2.0156,0.8259,0.9355,1.5918
,,0.9655,0.3399,0.938,1.229,0.502,1.091,0.3977,1.4964,0.9821,0.5874,0.3284,1.2011,1.6487,1.5077,0.7285,0.4675,2.4397
,,1.092,1.2255,0.4504,1.1492,0.5747,0.9445,0.5205,0.7576,0.8669,1.2575,0.5235,1.0122,1.5273,1.1871,0.5471,0.9322,1.0748
,,1.5062,1.0701,0.7661,3.8066,0.6973,0.5591,0.3793,0.9983,0.888,1.1062,0.4391,0.8362,0.8699,1.4146,0.6665,1.0485,1.1631
,,0.6154,1.2339,0.3067,1.2896,0.7887,0.9843,0.6197,1.3168,0.523,1.4762,0.479,1.1991,1.1392,1.2048,0.4458,1.3831,2.2682
,,1.0194,0.4958,0.6165,1.3846,0.6369,1.0223,0.5684,1.7069,0.5787,0.9614,0.6191,1.12,1.0592,0.7737,0.3817,0.792,2.649
,,1.996,0.7629,0.5396,1.5021,0.3681,1.03,0.4301,0.579,0.593,1.7536,0.7279,1.5682,0.8454,0.7971,0.6581,0.8226,1.774
,,2.0019,0.9352,0.7359,2.5754,0.3751,0.6053,0.6038,0.8673,0.7544,0.8998,0.9763,0.8812,1.318,1.3042,0.4068,0.8926,1.1034
,,1.075,0.5416,0.2656,1.7361,0.5287,1.2714,0.5426,1.2006,0.716,0.9634,0.6975,0.8155,1.4189,1.9094,1.0434,1.016,1.9005
,,1.2183,0.5457,0.6893,2.1673,0.3891,1.1441,0.7804,0.99,1.0678,0.5621,0.3922,1.0674,1.3771,1.4412,0.7699,0.5489,2.9542
,,0.4223,0.4434,1.3129,1.0444,0.4262,0.9316,0.2579,1.257,1.1056,1.5514,0.4421,0.5585,1.2268,0.8889,0.9663,0.5376,2.3278
,,2.0136,0.7908,0.3902,1.077,0.6609,1.7451,0.9904,1.0685,0.8086,0.9395,0.3345,0.7336,1.1897,1.1828,0.5779,0.8067,1.4624
,,2.1084,1.6586,0.5687,2.504,0.6915,1.7705,0.9633,1.121,1.0626,0.543,0.3779,1.0946,1.0493,1.4492,0.3043,1.0716,0.8198
,,0.5759,1.093,0.295,2.3272,0.7806,1.2575,0.7892,1.0267,0.6685,0.6869,0.4394,1.5171,1.5937,1.2887,0.5887,0.4559,0.9137
,,0.7973,1.2732,0.4355,1.2083,0.4473,0.7742,0.5131,1.2414,0.873,1.1768,0.6071,0.9409,2.1231,0.8018,0.3432,0.9675,1.7858
,,1.3951,0.9307,0.4301,1.4318,0.7823,1.1118,0.5987,1.1889,0.4005,1.2191,0.2746,1.5472,1.6784,1.2696,0.3148,0.712,2.7902
,,0.7963,1.5666,0.4219,0.996,0.7889,0.5427,0.6987,1.3106,0.8417,1.5711,0.5513,0.7178,1.5635,1.3567,0.2872,0.4969,1.0038
,,1.3193,1.5221,0.2543,1.955,0.2644,1.0234,0.6047,1.1455,0.7242,1.1223,0.5063,0.8776,1.2614,2.1416,0.8137,0.5069,1.5646
,,1.8327,0.7286,0.5179,0.8315,0.3732,0.8425,0.4272,1.1058,0.8866,1.0522,0.536,0.9203,1.2748,2.1665,0.5426,0.5933,1.12
,,0.9388,0.6614,0.848,1.5926,0.488,0.8454,0.754,1.1859,0.8873,1.4305,0.4073,1.224,1.3306,1.0858,0.5877,0.9024,1.5677
,,1.9824,1.9856,0.5268,1.5256,0.4973,1.12,0.4831,1.1376,0.641,0.5323,0.4683,1.1541,2.6858,0.6762,0.6738,0.4517,2.6842
,,1.0048,0.7623,0.2643,1.2721,0.5548,1.3534,0.4366,0.6518,0.5509,0.7344,0.4189,1.3713,0.5601,0.905,0.5557,0.4125,1.4596
,,0.9827,1.4248,0.3075,1.1019,0.4223,1.1629,0.5558,0.6165,0.8696,0.8436,0.7536,0.76,1.3221,1.8394,0.7193,0.9845,1.0819
,,2.2576,0.4576,1.0473,1.1979,0.6109,1.1434,0.3796,0.8261,0.7067,0.4348,0.4598,1.6461,0.9659,1.5427,0.4753,0.6989,1.2182
,,0.9083,0.6431,0.654,1.5785,0.7812,1.0578,0.6026,1.0129,1.0218,0.5788,1.0411,1.1946,1.1831,1.8671,0.4718,1.5303,1.7935
,,2.2997,0.5229,0.2474,1.8196,0.647,0.5375,0.6815,1.3514,0.6068,1.1859,0.6713,0.8379,1.4888,1.6442,0.7821,0.8173,1.11
,,2.7713,1.0713,1.2041,0.9311,0.66,1.4625,0.3314,2.244,0.7936,1.4353,0.5995,2.1048,1.7423,1.416,0.6506,0.6689,1.3808
,,1.7158,0.2552,0.3201,1.9505,0.8924,2.1784,0.5405,2.0187,0.7115,0.861,0.3739,1.2495,1.1645,1.2496,0.4419,0.6959,1.7677
,,2.0798,0.4365,0.41,1.8057,1.5352,0.8576,0.3655,0.6795,0.6347,1.1379,1.4171,0.8246,0.8188,0.9198,0.4103,1.1327,1.9374
,,3.0282,1.7295,0.3838,1.3749,0.7992,1.174,0.5963,0.7579,0.5499,1.019,1.111,0.8869,0.8972,1.2753,0.5517,0.7481,0.718
,,1.3932,0.7531,0.4437,2.2564,0.812,1.9996,0.5699,1.2303,0.5969,0.6721,0.2748,1.724,2.4829,1.0808,0.5529,0.9512,2.3241
,,1.2483,1.0336,0.3564,1.976,0.5123,0.7052,0.5392,1.3112,1.1359,0.9484,0.595,0.8775,1.5943,0.7665,0.5962,1.8632,1.0369
,,1.1412,0.8937,0.9763,1.6305,0.4657,0.7444,0.4956,0.5914,0.5693,0.7911,0.8647,1.2668,1.592,1.9382,0.522,0.7809,1.1831
,,2.1899,1.1103,0.4446,1.1611,0.5522,1.2275,0.6285,1.1295,0.497,0.4261,0.5475,0.9947,1.4742,2.1357,0.3259,1.0331,1.1765
,,1.6867,0.4126,0.2852,1.0207,0.6683,1.0888,0.5129,0.9462,0.6191,0.8516,0.2601,1.2652,1.287,1.227,0.5379,0.5981,1.1099
,,1.1748,0.9562,0.2593,1.7723,0.555,0.6684,0.5219,1.0596,1.1887,1.848,1.3347,0.9455,0.9698,1.0042,0.2226,0.937,1.6589
,,1.3401,0.7829,0.552,1.5369,1.6095,0.9402,0.6123,0.8553,0.5522,1.0821,0.79,1.6057,0.7641,2.1583,0.5356,1.1172,1.9468
,,1.627,1.5899,0.4486,1.0573,0.4929,1.0065,0.2771,0.6501,0.8093,0.5825,0.435,0.7159,1.8465,1.4385,0.555,1.9426,1.2664
,,0.629,1.1837,0.7204,2.2142,0.6884,0.9537,0.5255,1.297,0.8151,1.5128,0.3892,1.4924,1.8453,1.5194,0.2944,0.8152,2.6153
,,1.4809,1.1765,0.4843,1.0383,0.4588,2.5877,0.63,0.8832,1.3451,0.8763,0.4672,1.0251,0.8452,1.9286,0.5646,0.8472,0.9891
,,1.167,0.5717,0.59,0.8305,0.6849,0.5511,0.5628,1.029,0.4154,0.8905,0.581,0.7973,1.4248,1.3378,0.5866,0.621,2.004
,,0.8349,2.2577,0.3282,1.3299,0.5863,0.7311,0.7947,1.6304,0.9207,0.8176,0.8929,0.8464,0.9808,1.4269,0.5847,1.113,2.5838
,,1.4848,0.5047,0.4196,2.0165,0.7006,1.0209,0.8616,1.3134,0.8588,0.7206,0.578,1.0744,1.6892,1.4343,0.8762,1.0741,1.3388
,,1.5558,0.6424,0.546,0.8195,0.6264,1.5726,0.4015,0.8955,0.6844,0.5327,0.6102,1.1252,1.2402,1.6945,0.3564,1.2111,0.6942
,,1.5563,1.1737,0.8542,1.3869,0.4213,1.9875,0.3007,1.4196,0.6724,2.0183,0.6971,1.5205,0.9582,1.369,0.6678,0.7675,1.7156
,,1.9167,0.621,0.4871,1.1821,0.7139,1.5415,0.8662,0.6737,0.5457,0.8247,0.5742,1.1134,1.1545,1.8826,0.3622,0.9995,1.752
,,1.0706,0.7783,0.4738,1.2214,0.2823,1.3068,0.4466,1.1297,0.7077,0.8879,0.7059,1.2936,1.2696,1.2655,0.5499,1.0995,1.0469
,,0.7864,0.1921,0.3369,1.3947,0.3397,1.4274,0.4301,1.7835,0.7678,0.8331,0.6584,0.814,0.6639,0.9011,0.3831,0.8596,1.7339
,,1.1524,0.9147,0.4216,1.5992,0.6639,1.6303,0.5275,0.8822,0.656,0.7477,0.5789,0.8788,0.8024,2.5328,0.2001,1.0751,3.5174
,,1.818,1.0153,0.4655,1.7258,0.6422,0.7179,0.7516,0.7642,0.7601,0.9946,0.4949,1.6293,1.2889,1.2296,0.4424,1.0533,0.745
,,1.1162,0.7262,0.4312,1.312,0.4378,1.0962,0.6687,1.0625,0.7349,0.4805,0.5878,1.7769,0.8192,1.7968,0.3929,0.8134,2.2226
,,0.9942,0.6348,0.6134,1.8482,0.5845,1.7429,1.4067,1.2556,0.5855,1.0044,0.6966,1.1717,2.0481,1.6644,0.6148,0.9095,1.8711
,,1.3486,1.4796,0.574,2.2798,0.5724,0.6746,0.5347,1.1893,0.7598,0.7213,0.5447,0.8077,1.495,1.6536,0.4229,1.3755,1.6956
,,3.528,1.0944,0.6345,1.6974,0.4104,1.1524,0.4484,0.9545,0.7477,0.8331,0.5028,0.7857,1.1292,1.1266,0.4025,0.4523,0.9397
,,1.1873,0.8444,0.7145,1.6093,0.5089,1.2431,0.4756,1.0897,0.9106,1.5509,0.9093,1.0092,1.4431,1.3311,0.5124,0.3861,1.8152
,,1.8152,1.0864,0.3065,1.0826,0.832,0.8778,0.4842,1.6776,0.5972,0.7839,0.55,0.981,2.0278,1.1853,0.7283,1.0362,1.4522
,,0.9778,0.7369,0.486,2.6308,0.4986,1.2984,0.3188,2.1929,0.6519,1.6331,0.5315,1.3644,2.1879,0.994,0.4984,0.6507,1.3748
,,2.7004,0.4663,0.6737,1.0999,0.7929,1.4221,0.4485,1.2875,1.0106,1.1556,0.4933,1.2634,2.6411,2.0176,0.7301,0.6687,1.3353
,,1.8412,0.9595,0.4425,1.6131,0.4205,1.9333,0.6917,1.1157,0.6538,1.0011,0.3925,0.5533,2.6614,0.9901,0.4679,0.8303,1.2672
,,1.1389,0.4934,0.2203,1.2968,1.2412,0.5675,0.5273,1.2526,1.0069,1.1403,0.9583,1.4145,1.4564,0.9421,0.4294,1.0436,1.7375
,,0.5435,0.5436,0.38,2.2802,0.6245,1.8449,1.2725,1.2045,0.7104,0.681,0.7414,0.9454,1.0613,1.715,0.5812,2.0668,1.6483
,,1.2604,1.797,1.1282,1.1865,0.4523,0.5474,0.4413,1.9286,0.7165,1.6365,0.6023,0.9861,1.3804,2.3595,0.552,1.5075,1.3299
,,0.7113,0.8191,0.3685,0.9493,1.0885,0.9172,0.8352,1.1465,0.8123,0.3858,0.4457,0.6373,1.8648,1.4153,0.6084,1.0174,2.1498
,,1.3797,1.2678,0.525,1.4724,0.4293,1.5869,0.4829,0.9603,0.5862,0.629,0.7811,1.2257,1.7127,2.2504,0.4693,0.6448,1.4386
,,2.316,1.3645,0.4159,1.0275,0.5358,1.5544,0.6434,0.6349,0.6615,1.2539,0.699,0.8373,1.0712,1.1986,0.4313,0.7759,1.964
,,2.0958,1.0704,0.2294,3.7241,1.2347,1.2494,0.5541,1.0158,0.9482,1.0374,0.6049,1.1504,1.5658,1.5764,0.9587,1.0898,1.5609
,,1.5131,1.2029,0.4285,2.0404,0.7018,1.1393,0.5999,1.5454,1.1861,1.5668,0.7471,1.2065,1.4341,2.5651,0.6243,0.4677,1.0163
,,1.9032,0.9626,0.3635,1.5182,0.9509,0.8613,0.717,0.8982,0.7745,1.2907,0.395,1.148,1.2586,1.4093,1.4416,0.972,2.024
,,1.4706,0.8837,0.4151,1.3616,0.586,1.3061,0.5753,1.5013,0.6721,0.9823,0.5356,0.6202,1.0183,1.1463,0.8837,0.9536,1.229
,,0.6789,0.8039,0.6352,1.7213,0.6105,0.5858,0.6828,0.7489,0.8313,0.9974,0.2641,1.1825,1.143,1.5038,0.453,0.5261,2.2479
,,1.0278,0.8452,0.8436,2.3087,0.4418,1.4974,0.7676,0.725,0.6989,1.3164,0.5174,1.0887,1.1618,1.2394,0.683,1.4455,1.0258
,,1.4072,1.5491,0.1777,1.2032,0.7182,1.3036,0.8545,1.7619,0.7651,0.7261,0.6918,1.1841,1.1867,1.4633,0.5671,1.4494,1.2554
,,1.7116,1.6391,0.3821,1.3097,0.6,0.9063,0.7577,1.345,1.5589,0.8147,0.4856,1.0128,0.9944,2.4806,0.9124,0.487,2.6463
,,2.4053,0.4022,0.5001,1.8628,0.5887,2.4145,0.6603,1.744,0.3457,1.054,0.5265,0.9798,0.8689,1.5074,0.3738,0.9554,1.3328
,,1.8785,1.226,0.8066,2.6149,0.3221,1.2516,0.5939,0.9589,1.4327,0.5524,0.4497,0.7718,1.1856,1.4564,0.572,0.8702,1.784
,,1.0276,0.8393,0.2217,1.4101,0.6455,1.1455,0.4559,0.7348,0.6758,1.4666,0.349,0.9951,1.971,1.011,0.6375,0.7568,1.7381
,,1.1439,0.9542,0.4653,1.7363,0.5764,1.1611,0.3448,0.8554,0.576,0.8887,0.5087,1.1953,2.4466,0.8864,0.2454,0.6413,1.5719
,,0.5435,0.739,0.3287,1.5465,0.7014,1.5697,0.3442,1.0118,0.7909,0.7346,0.4394,0.7515,1.5024,1.1767,0.579,1.2855,2.1264
,,0.7636,0.8692,0.6293,0.7303,0.6122,1.0287,0.8803,1.1301,0.5434,0.537,0.931,1.179,0.8727,1.7191,0.5222,1.221,1.568
,,0.9289,0.5699,0.7554,1.2185,0.5428,1.4058,0.3483,1.0254,1.102,0.8516,0.8104,2.3786,0.9898,1.6756,0.5314,1.165,2.339
,,0.7703,1.4815,0.6015,0.9508,0.4856,0.6405,0.5592,1.4118,0.4302,0.5758,0.5828,1.5861,1.433,1.503,0.2897,1.7694,1.9207
,,1.1246,0.5452,0.5906,1.5155,0.3261,0.8389,0.6921,0.549,0.7883,0.9007,0.5652,0.8962,1.4655,1.5921,0.6051,1.288,0.9462
,,1.178,0.5803,0.2912,1.2113,1.2242,0.7626,0.9084,2.2465,1.0129,0.8865,0.2125,2.2499,1.7184,1.1018,0.7393,0.4889,2.3447
,,0.4897,1.0009,0.378,2.4111,0.7172,0.8811,0.8312,1.0413,0.7082,0.771,0.6131,0.829,1.2705,0.9478,0.3767,1.3756,1.3776
,,2.0144,0.6056,0.2421,1.1244,0.5934,1.805,0.5094,0.4775,0.6269,0.5114,0.7836,1.4938,1.3025,0.8226,0.4874,1.0656,2.2969
,,1.6479,0.8185,0.687,1.5638,0.7117,0.8165,0.7103,1.9413,0.7612,0.4113,0.7386,1.8487,0.9686,1.7643,0.689,0.8567,0.6167
,,3.8767,1.8738,0.9909,1.4117,0.5965,1.076,0.3867,1.1552,1.2346,0.6874,0.6,1.0261,1.506,2.3272,0.8235,0.8393,1.4485
,,0.6107,0.3703,0.3638,1.4364,0.763,1.0608,0.3054,1.0156,0.9902,0.4738,0.5196,0.9006,0.8436,1.8897,0.449,0.8008,0.9058
,,1.5062,0.7204,0.7093,2.308,1.2142,1.9758,0.4853,0.6645,0.8448,0.4893,0.3788,0.8863,2.1191,1.3925,0.4283,0.5439,1.7999
,,2.3474,0.6322,0.2177,1.523,0.5265,1.1058,0.6583,0.5486,0.5659,1.0457,0.7488,0.7698,2.2595,1.832,0.6196,0.6323,1.9632
,,2.0096,0.6295,0.5013,2.1338,1.0035,1.195,0.6244,1.3373,0.7892,1.789,0.3656,0.6742,1.5563,1.666,0.3324,0.9226,1.2959
,,1.3253,0.6698,0.5996,0.9959,0.6614,1.0412,0.8364,1.2596,0.6868,1.2295,0.364,2.6438,1.5745,1.2705,0.8767,0.5957,1.7348
,,1.5271,0.7081,0.3227,2.5756,0.5708,0.8128,0.5035,0.8967,0.642,0.6357,0.6329,1.171,1.2254,1.1462,0.5823,1.3611,1.5647
,,1.0534,0.691,0.3438,3.043,0.7916,0.6479,0.5444,2.0001,1.2185,1.1052,0.5432,1.3018,0.951,0.8456,0.8448,0.4408,1.7861
,,1.7406,0.583,0.4582,2.3259,0.6779,1.1714,0.916,0.8194,0.8702,0.5689,0.5407,1.5479,1.4117,1.8573,0.8569,1.1116,2.5663
,,1.1151,0.6422,0.6905,0.503,0.503,1.897,0.4478,1.2146,0.6438,0.5186,0.9152,0.8611,0.7689,1.733,0.7939,1.8254,1.5268
,,2.4508,0.291,0.3388,2.1349,0.5353,1.0143,0.343,0.7578,0.6637,0.9481,0.5222,1.0708,1.2668,1.2767,0.2835,1.4886,1.3998
,,1.4781,0.8045,1.6398,2.8598,0.7391,0.8509,0.5591,1.7053,0.6615,1.2989,0.3648,1.8977,0.6859,1.5475,0.4798,0.9433,1.4428
,,1.5245,1.2523,0.4308,1.2401,0.6695,0.7836,0.5618,0.6772,1.0142,1.5681,0.6305,0.9459,1.1566,2.1299,0.6123,0.5094,1.2951
,,1.1687,0.4807,0.4254,2.916,0.7253,1.3329,0.3011,1.671,1.1345,1.0784,0.8228,0.7735,1.7178,2.2919,0.5503,1.3427,1.1672
,,1.1527,1.3892,0.4066,1.1133,1.0384,1.0736,0.5283,0.4336,0.5555,1.5844,0.4305,0.9223,1.5024,1.1492,0.7291,0.9018,0.7701
,,1.7034,0.7171,1.692,1.5761,0.6262,1.644,0.4088,1.3202,0.8304,1.0565,0.3651,1.4359,2.4193,2.0963,1.1207,0.9838,1.0989
,,0.9264,1.7217,0.3692,1.1061,0.5336,0.7702,0.455,1.3818,0.7096,1.2152,0.4443,1.3935,1.608,1.4974,0.382,0.6628,1.2666
,,1.8033,0.8342,0.4143,1.4909,0.6021,1.2829,0.6321,0.8983,0.6262,0.8369,0.4461,1.1494,1.8737,1.0837,0.6531,0.6226,0.9058
,,0.9165,1.1073,0.3392,1.1704,0.7736,1.6916,0.4706,0.6489,0.9402,0.9361,0.5303,1.1021,1.5919,1.7895,1.292,0.5335,1.3675
,,0.9337,0.8469,0.4198,1.7821,0.5403,0.7097,0.6713,0.9315,0.6238,0.7054,0.5366,1.6153,1.135,2.1463,0.6342,0.7378,1.1253
,,0.8093,0.4907,0.7922,1.9257,0.3865,0.867,0.7089,1.1375,0.5517,2.1931,0.6785,0.5738,1.8745,1.7078,0.5148,1.1855,2.0975
,,1.0144,0.7799,0.4657,1.6937,0.8572,1.0453,0.419,1.2268,1.0593,1.1852,0.5676,0.98,1.3458,1.5447,0.8206,0.6242,1.4971
,,1.3611,1.4742,0.4909,1.8905,0.3471,1.6493,0.4378,0.9234,0.4883,0.8864,0.533,1.2633,2.427,1.7772,0.8392,1.0028,2.1489
,,1.1594,0.3263,1.7279,1.8315,0.5006,0.5904,0.7961,0.9802,0.5662,1.5925,1.079,0.7176,1.7287,1.6706,0.4651,0.7416,1.5299
,,0.9117,1.2297,0.7624,2.5036,1.3155,0.9278,0.4309,0.8636,0.953,0.6277,0.7869,1.4538,1.3862,1.7825,1.1479,1.1427,1.6511
,,1.3587,0.3318,0.2028,1.5369,1.1346,1.1873,0.9379,1.4809,1.0395,1.6164,0.4743,0.9927,1.1812,1.3118,0.4264,1.9084,1.6543
,,0.8514,1.1228,0.7343,1.9846,0.3474,0.8807,0.6723,1.353,0.626,0.6197,0.8249,0.9749,1.5339,0.8565,0.5712,2.3767,2.2876
,,1.7694,0.7963,0.1915,1.3621,1.2603,0.7327,0.3211,1.0456,0.7614,1.1944,0.8787,0.7539,1.4569,1.1739,0.3948,1.0824,2.6174
,,0.4386,0.8807,0.1809,1.2861,0.8007,1.3367,0.4166,1.4943,0.8611,0.9719,0.6785,1.002,1.2753,0.9842,0.8511,1.0471,1.6778
,,0.9075,0.3189,0.398,1.8427,0.8295,0.722,0.3666,0.8942,0.7405,0.9576,0.6928,0.9193,1.1655,1.2347,0.5905,0.9203,1.3323
,,2.1057,0.4211,1.7067,1.4253,0.4647,2.2261,0.6409,0.7732,0.9369,1.2656,0.2958,1.7597,1.2185,2.9108,0.5052,0.8023,1.6538
,,0.4936,0.2852,0.5014,1.5487,0.6702,0.8444,0.5444,1.0802,0.7945,0.5836,0.5958,0.8965,1.1748,1.4528,0.4508,1.0952,1.7407
,,1.2448,1.2467,0.6347,1.0759,0.6383,1.8243,0.4811,1.5081,0.5952,1.1642,0.4424,0.9553,0.8524,1.1265,0.5151,1.4015,1.518
,,0.6682,0.7187,0.441,1.313,0.4952,1.3809,0.5703,0.8654,0.6599,0.9232,0.3039,0.8105,2.0665,1.9572,0.6404,0.5994,1.4157
,,1.0617,0.7576,0.8558,1.3819,1.0532,0.9188,0.4455,0.7615,0.3223,1.7485,0.5419,0.9133,1.3506,1.6997,0.4711,0.7507,1.1008
,,1.3059,1.4564,0.8385,1.4246,0.3796,1.4631,0.3675,0.7842,0.9785,0.6607,0.6697,0.9931,1.3772,1.3278,0.4062,0.761,1.5205
