1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
1.7567,1.6572,1.1335,0.7608,0.991,0.833,1.2167,1.379,0.8437,0.9042,0.5513,0.4111,0.9116,0.637,0.7047,0.8903,0.8353,0.7748,1.0857
1.6658,3.7709,1.3706,0.7013,0.8351,0.7503,0.7526,1.2788,0.6373,1.0608,0.5929,0.3893,0.6938,0.5878,0.4644,0.8884,0.739,0.9263,0.9738
3.1349,1.2797,0.964,0.8346,0.8743,0.5546,1.0001,1.5417,0.6618,0.9545,0.4186,0.5659,0.8944,0.6335,0.6183,0.9319,0.7124,0.8971,0.9371
1.7542,1.8948,1.2005,0.841,1.165,0.6034,1.0275,1.3954,0.7563,0.9429,0.5299,0.4511,0.7376,0.557,0.6101,0.9953,0.7159,0.7436,1.0507
1.7239,1.6562,1.277,0.7187,0.8584,0.7667,1.0913,1.2039,0.5559,0.9318,0.5447,0.5434,0.9881,0.5254,0.5897,0.9852,0.9038,0.735,1.1229
2.2071,2.3912,1.1385,0.8147,0.8976,0.6951,1.1409,1.6105,0.7614,1.2431,0.4502,0.3841,0.87,0.4827,0.5017,0.9118,0.7568,0.7878,1.0935
3.1064,2.6539,1.2235,0.7617,0.9355,0.6909,1.4541,1.2534,0.5002,1.1589,0.5414,0.3461,0.7797,0.6075,0.4712,0.8982,0.9599,0.6748,1.2888
2.586,2.1922,1.2561,0.7915,1.0823,0.6508,0.9267,1.4727,0.575,0.9092,0.5096,0.5509,0.958,0.4555,0.4634,1.1398,0.9226,0.6388,1.2384
1.4772,1.9237,1.0179,0.5283,0.6996,0.7999,1.0953,1.1393,0.5581,0.9022,0.354,0.3593,0.5148,0.6421,0.6108,0.8954,0.739,0.7267,1.0688
2.2466,1.8019,1.5274,0.7538,1.2215,0.5827,0.9068,1.5358,0.71,0.7469,0.6067,0.4761,0.8251,0.4467,0.6753,0.8495,0.8029,0.8917,0.6832
2.5311,1.6953,1.2184,0.9106,1.1194,0.7917,0.8513,1.1863,0.4882,1.1591,0.5001,0.5521,1.0273,0.538,0.5915,0.8114,0.7726,1.1377,1.1921
1.6387,1.8613,1.1616,0.837,0.6799,0.5768,1.0928,1.2523,0.7546,0.8827,0.3994,0.4772,0.8192,0.7268,0.6796,1.3067,0.6446,0.9064,1.1333
2.36,1.5403,1.1999,0.9685,0.8972,0.7808,0.9421,1.2669,0.6302,1.2891,0.4218,0.5411,0.9544,0.511,0.8196,1.3883,1.0146,0.7199,1.1407
1.2296,1.1378,1.0483,0.8434,0.8514,0.6294,0.9186,1.348,0.6561,1.0007,0.557,0.5812,0.8077,0.4874,0.6653,1.0164,0.8554,0.8116,1.1957
2.4223,1.7541,1.2564,0.61,1.1022,0.9042,1.0567,1.4478,0.7576,1.189,0.3914,0.4999,0.9781,0.4853,0.5181,0.8159,0.7907,0.8326,1.0926
2.5505,1.8363,1.2406,0.8761,0.9323,0.8767,1.0431,1.3137,0.5819,1.0546,0.4821,0.5979,0.8319,0.4425,0.7421,1.4657,0.8206,0.9844,1.1848
1.8001,2.2923,1.0452,0.725,1.0483,0.705,1.2196,1.2498,0.5992,1.1673,0.5129,0.466,0.7187,0.4599,0.6148,1.0257,0.6368,0.6806,1.0163
1.9719,2.4057,1.1269,0.6991,1.0561,0.6037,1.1142,1.6936,0.7034,0.8961,0.4765,0.4183,1.004,0.5422,0.8269,0.7117,1.0438,0.7453,1.1036
1.8059,1.1151,1.397,0.6774,1.0817,0.747,1.0048,1.9257,0.6661,0.8928,0.4784,0.3328,0.894,0.5419,0.5521,0.7519,0.7439,0.8312,0.9839
1.383,2.0378,1.2948,0.8887,1.1773,0.58,1.1295,1.3712,0.581,0.9627,0.4919,0.3294,1.033,0.6145,0.642,1.0718,1.0128,0.6668,1.196
1.7604,1.2988,1.2215,0.7408,0.8276,0.7554,1.0086,1.7494,0.5907,0.7983,0.4157,0.5021,0.7828,0.5241,0.6828,1.0594,0.6614,0.9891,0.9796
2.7159,1.752,1.2934,0.8681,0.828,0.807,0.7884,1.5658,0.6655,0.7926,0.5738,0.5256,0.6502,0.6473,0.6199,1.0849,0.7831,0.8529,1.147
3.2435,1.9,1.3077,0.7376,1.2297,0.6164,1.1219,1.4039,0.8515,1.0715,0.5443,0.5433,0.7593,0.4634,0.678,1.1858,0.6679,0.7398,1.2181
1.6874,1.7452,0.9733,0.7239,1.1417,0.783,1.1216,1.5218,0.6163,0.842,0.4555,0.5217,1.0171,0.4533,0.5358,0.9904,0.7636,0.7808,0.8856
1.7358,2.2483,1.0064,0.9483,1.182,0.6541,1.0996,1.3433,0.6706,1.0422,0.3768,0.573,0.8418,0.4145,0.7869,0.8639,0.7635,0.7551,1.0794
2.367,2.0522,1.0931,0.7587,0.9123,0.8422,0.8472,1.3141,0.5364,1.1184,0.5272,0.4869,0.7568,0.5723,0.5545,1.0416,0.7137,1.042,1.1841
1.8455,1.3661,1.5721,0.9831,1.0226,0.816,0.7954,1.2663,0.6664,1.1326,0.4331,0.3577,0.902,0.6053,0.8204,1.0734,0.6806,0.7598,0.8451
2.154,1.7776,0.991,0.72,0.8301,0.6775,1.1686,1.1598,0.6915,0.8933,0.3605,0.4078,1.0646,0.5943,0.5215,1.02,0.7883,0.98,1.4967
2.7281,2.271,1.2755,0.7821,0.7897,0.7553,1.1309,1.4123,0.8029,1.082,0.3577,0.3095,0.9718,0.6328,0.7184,0.8904,0.7701,0.8037,0.9915
2.0194,1.7168,1.6378,0.7544,0.9086,0.8407,1.1287,1.1617,0.5083,1.1814,0.5198,0.4814,0.7416,0.4694,0.5428,1.0947,0.7257,0.6713,0.9844
2.0877,1.6649,0.8715,0.8826,0.768,1.0027,1.5457,1.0732,0.6723,0.8435,0.5257,0.4929,0.7648,0.6002,0.6481,1.0683,0.909,0.7639,0.8291
2.3047,1.4518,1.0165,0.8709,0.9885,0.8769,0.8739,1.5071,0.6133,1.0366,0.5883,0.4271,0.7088,0.7061,0.589,0.8332,0.7433,0.7192,1.2331
1.2443,1.7218,1.113,0.7524,1.0729,0.6367,0.997,1.2621,0.8269,1.2422,0.4892,0.3389,0.8848,0.5911,0.6286,0.8023,0.8623,0.698,0.9718
1.7841,1.7953,1.1956,0.8671,0.8849,0.615,0.8642,1.3843,0.4848,1.0606,0.4014,0.4878,0.8057,0.7871,0.7476,0.9138,0.7809,0.6229,1.0811
2.2993,2.4332,1.0084,0.7511,0.7773,0.5621,1.1462,1.3489,0.539,1.1333,0.4693,0.5064,1.021,0.3952,0.5222,0.9297,0.5665,0.7667,1.1185
1.7524,2.5378,1.2499,0.76,0.9579,0.6053,0.8964,1.7565,0.7548,0.9117,0.4563,0.4333,0.9465,0.4839,0.6416,1.0912,0.8948,0.7757,1.0895
2.0031,1.4717,1.1513,1.0023,0.8373,0.8171,0.8817,1.4056,0.6782,0.9556,0.4959,0.4822,0.8777,0.5003,0.4861,0.8511,0.969,0.8097,0.8669
1.5081,2.2823,1.0651,1.0918,0.6844,0.9409,0.8628,1.0883,0.6649,0.7618,0.6117,0.4395,0.7631,0.4602,0.694,1.0787,0.7707,0.9069,1.0098
1.5049,2.3283,1.0726,0.5647,1.0375,0.7454,0.9295,1.0363,0.7468,0.8713,0.4546,0.3932,0.8932,0.512,0.7201,1.0676,0.8205,0.7276,1.1198
2.1212,1.3683,1.399,0.6178,0.7767,0.7188,0.9289,1.9368,0.7143,1.1068,0.4504,0.4734,0.6304,0.4586,0.4271,1.1838,0.9656,0.8852,0.8931
1.8328,2.1749,1.5089,0.9003,1.0027,0.7731,0.9448,1.6341,0.4901,1.0446,0.4835,0.5842,0.7575,0.5385,0.7484,0.8514,0.8398,1.0743,1.0632
1.8275,1.5152,0.959,0.6734,0.6662,0.6268,0.787,1.2509,0.6627,0.8939,0.4126,0.4765,0.8985,0.4314,0.4927,1.1554,0.5905,0.8446,1.3919
2.1876,1.7316,1.0546,0.7584,0.8139,0.8934,0.8355,1.5268,0.5477,0.9141,0.5048,0.3945,0.7269,0.6203,0.6102,0.9759,0.7376,0.9915,1.2336
1.66,1.7845,1.6157,0.8002,0.7864,0.6872,0.9619,1.2883,0.568,1.0443,0.5207,0.5089,0.5703,0.6826,0.5601,1.1721,0.9803,0.5859,0.9957
1.6599,1.8396,1.7734,0.6402,0.8884,0.6146,0.8529,1.1753,0.603,0.9412,0.3488,0.5294,1.1956,0.5811,0.4588,0.7385,0.7939,0.7787,0.9896
1.6307,1.2868,0.9097,0.695,0.8645,0.7611,1.4647,1.3688,0.5674,1.0247,0.4339,0.4364,0.6782,0.5125,0.8088,1.0363,0.7514,0.6106,1.0264
1.5574,2.0749,1.3084,1.1474,0.5852,0.5942,0.8916,1.7008,0.6799,0.7948,0.4679,0.5047,0.9385,0.5103,0.7842,0.9418,1.0734,0.7917,1.1747
2.2106,1.698,1.6076,0.6962,0.8582,0.6958,1.0422,1.1605,0.7871,1.1436,0.7591,0.5595,0.6344,0.6641,0.6619,1.0149,0.976,0.8678,1.1498
2.5563,1.8298,0.9242,0.6356,0.923,0.7684,0.8595,1.3898,0.5921,1.2947,0.5052,0.6118,0.7379,0.6857,0.6044,1.1479,0.666,0.693,0.9353
1.5353,1.746,1.297,0.7698,0.8564,0.9003,0.7943,1.091,0.5614,0.8693,0.4495,0.4154,0.9011,0.5512,0.6597,0.8712,0.7607,0.882,1.075
2.3364,1.5595,1.4169,0.8816,1.434,0.7261,0.7263,1.0391,0.7435,0.9697,0.5885,0.7093,0.8446,0.4453,0.6241,0.8894,0.6736,0.8684,1.0961
1.7185,1.507,1.3888,0.7562,0.7466,0.7024,1.0696,1.3777,0.5002,0.9172,0.5184,0.5105,1.1119,0.5089,0.6507,0.9228,0.7518,0.59,1.1294
1.607,1.5461,1.3255,0.6186,0.7767,0.6215,0.791,1.1294,0.791,1.1124,0.4235,0.4216,0.8656,0.6237,0.7776,1.055,0.8893,0.87,1.1375
2.9616,1.4125,1.4675,0.7266,0.7386,0.6134,1.0992,1.3814,0.6331,1.2992,0.7052,0.4211,0.8401,0.5528,0.7119,1.2072,0.8522,0.979,0.9842
1.539,2.1841,1.1731,0.693,0.9902,0.785,1.1372,1.4588,0.6376,1.0634,0.5642,0.3709,0.7501,0.6367,0.6755,0.9006,0.7546,0.674,1.0425
1.6371,1.9952,1.3753,0.6056,0.9088,0.6879,0.7591,1.2404,0.6357,1.0308,0.4657,0.4467,0.7562,0.7371,0.5893,0.8948,1.0041,0.7762,1.433
2.9416,1.6026,1.3666,0.6896,0.8673,0.7991,0.8762,1.6024,0.7927,0.982,0.3256,0.4902,0.7494,0.4056,0.6111,0.8565,0.9322,0.8733,0.873
1.8757,1.6698,1.272,0.6738,1.0029,0.8288,0.9876,1.3568,0.5639,0.8866,0.5731,0.3568,0.7819,0.5652,0.6824,0.8953,0.8691,0.7358,1.1651
1.1857,2.7407,1.0554,0.9063,1.0586,0.8862,1.1882,1.5602,0.5768,0.9172,0.3754,0.3617,0.9278,0.6269,0.6962,0.9421,0.872,1.0567,0.8395
2.6919,2.1932,1.1777,0.8588,0.8445,0.7947,0.9451,1.5498,0.6639,0.9178,0.4692,0.4032,0.9798,0.4979,0.4981,1.0544,0.8351,0.728,1.0197
1.7176,1.2777,1.2536,0.5716,0.8552,1.025,0.9252,1.4091,0.6344,0.6746,0.4468,0.4946,0.5654,0.516,0.6616,1.1473,0.9746,1.0925,0.9227
2.2643,2.3513,1.0482,0.9136,0.9975,0.6405,1.3033,1.0956,0.7405,0.9568,0.5288,0.6641,0.7951,0.4807,0.5725,1.0367,0.6616,0.8696,1.1263
1.5414,1.9952,1.2088,0.7641,0.8793,0.5688,1.2467,1.4097,0.5234,0.8133,0.5176,0.4366,1.0488,0.4602,0.6931,0.9953,0.9111,0.7352,1.0807
1.7308,1.9952,1.2746,0.8464,0.8228,0.5199,1.1716,1.7415,0.5696,1.2201,0.5527,0.4837,0.8584,0.7008,0.6444,1.0744,0.8951,0.82,0.9038
2.5484,1.0671,1.3608,0.7274,0.9103,0.5852,1.0537,1.5769,0.592,1.0204,0.5128,0.3801,0.8389,0.5784,0.5229,1.1126,1.0178,0.9094,0.9096
1.7347,1.6792,1.4749,0.7913,0.8689,0.6093,0.8966,0.92,0.6292,0.8915,0.453,0.3578,0.7753,0.4179,0.7052,1.0707,0.5423,0.6073,1.0647
2.6311,1.6094,1.5361,0.7909,0.7668,0.5764,1.0499,1.2,0.6269,1.0158,0.52,0.5016,0.9238,0.5255,0.6187,1.1185,0.7478,0.6982,0.9293
2.2243,1.3807,1.4308,0.6337,0.7699,0.58,1.0103,1.1412,0.5319,1.0663,0.5044,0.3845,0.9,0.5914,0.5728,0.8416,0.7655,0.5738,1.0747
1.6783,1.1428,1.1807,0.6903,0.8596,1.0011,1.0862,0.9039,0.62,0.95,0.416,0.4613,0.9033,0.5402,0.6698,1.0603,0.8182,0.6226,0.7579
1.5439,1.2192,1.0139,0.7074,0.9569,0.8943,0.7091,1.6004,0.796,1.1456,0.4931,0.582,0.6576,0.446,0.5471,1.0569,0.846,0.8771,0.9221
1.715,1.8299,1.1121,0.9184,0.9884,0.7538,1.145,1.2694,0.6345,0.954,0.4854,0.5554,0.8166,0.5979,0.7405,0.8183,0.9336,0.9149,1.0112
1.8686,1.7341,1.1395,0.8441,1.0396,0.7679,0.981,1.3488,0.7813,0.8572,0.5503,0.4296,0.8045,0.596,0.5686,0.8559,1.0867,0.7235,1.119
1.8601,1.8817,1.1969,0.6649,0.9847,0.7397,0.8415,1.1483,0.6856,1.5606,0.5493,0.381,0.6862,0.4676,0.6187,0.8915,0.7536,0.6475,1.1768
1.8044,1.9591,0.9919,0.6327,0.9097,0.6685,1.0808,1.7475,0.5607,0.9721,0.4399,0.4901,0.8504,0.574,0.5822,1.4896,0.9284,0.9068,0.8964
2.3658,2.1972,1.3537,0.6514,1.056,0.9519,0.7903,1.564,0.5086,0.9714,0.3877,0.3964,0.7466,0.7082,0.6454,0.934,0.8787,0.8358,0.9582
2.8801,1.6811,1.5609,0.8076,0.7607,0.7997,1.068,1.7698,0.7915,0.894,0.5503,0.572,0.7968,0.5205,0.5621,0.7518,0.804,0.7785,1.0143
1.7002,1.8841,1.5721,0.8785,0.9297,0.6879,1.1237,1.4633,0.8289,1.0883,0.5346,0.601,0.8558,0.5611,0.4938,1.1727,0.8197,0.7212,1.2302
2.0712,1.92,1.0702,0.8171,0.873,0.661,0.9562,1.4043,0.5999,1.1013,0.6101,0.4996,0.7597,0.4334,0.509,1.0739,0.6366,0.9535,1.0738
1.3774,2.5758,1.2099,0.4839,1.0999,0.7389,1.1635,1.214,0.7602,1.0373,0.6696,0.4528,0.6953,0.5081,0.551,0.9931,0.5273,0.6983,1.5478
1.9958,2.3585,1.1881,0.9662,1.0801,0.6279,1.1791,1.4351,0.6469,0.9846,0.3859,0.4894,0.7748,0.3811,0.5721,1.0979,0.8682,0.7444,1.3505
2.4038,2.3952,1.2971,0.701,0.9295,0.6993,1.1556,1.7473,0.6099,0.9017,0.384,0.5218,0.665,0.4598,0.7566,0.9999,0.8832,0.6558,1.1495
2.6084,1.8307,1.0655,0.6135,0.9336,0.6591,1.0339,1.4397,0.6291,0.8404,0.5205,0.6755,0.7945,0.6839,0.7623,0.7637,0.7897,0.7627,0.9217
1.8113,2.3924,1.3005,0.7773,0.91,0.7093,0.988,1.2652,0.7714,0.914,0.4039,0.3491,0.9917,0.5325,0.7165,0.8682,0.8787,0.7829,1.107
2.0227,1.95,1.248,0.9257,1.1679,0.8949,0.9721,1.3581,0.4591,1.0402,0.4711,0.4983,0.8612,0.6452,0.7527,0.9737,0.913,0.6146,1.0161
1.7885,2.1089,1.151,0.6913,1.5163,0.5674,1.0319,1.2819,0.681,1.3226,0.5168,0.3631,0.9147,0.6626,0.6193,1.1661,0.6873,0.8069,1.242
2.5105,1.59,1.1181,0.7632,0.9306,0.5945,0.9049,1.6979,0.6142,1.0594,0.509,0.4905,0.5942,0.6061,0.7775,1.2322,0.9383,0.9346,1.1362
2.0949,1.7896,1.1813,0.8453,1.0182,0.6833,0.9189,1.0024,0.7451,0.8511,0.4767,0.4885,0.8784,0.3592,0.4736,0.9037,0.8821,0.8186,1.2966
1.6579,2.1689,1.2986,0.7657,0.9932,0.7228,0.9999,1.274,0.756,0.698,0.6824,0.477,0.8684,0.5865,0.614,1.0374,0.9414,0.9148,0.8621
2.55,1.8897,1.2605,0.6988,0.8038,0.7713,0.884,1.2743,0.9352,1.0998,0.402,0.5872,0.6697,0.6137,0.6893,0.987,0.6099,0.6952,1.0687
3.0194,1.8901,1.5353,0.7057,1.0247,0.7421,1.3174,1.9034,0.5532,0.9483,0.3784,0.491,0.7613,0.6001,0.7033,0.8925,0.8163,0.7317,1.0303
1.7741,1.6631,1.1104,0.6389,0.7241,0.9676,1.0585,1.2537,0.7302,0.9725,0.5145,0.468,0.8038,0.3422,0.7469,1.1595,0.7503,0.885,0.9758
2.3089,1.651,1.2142,0.7302,1.0096,0.7422,1.2548,1.1607,0.6813,1.4505,0.5414,0.3912,0.9367,0.5205,0.7054,0.964,0.7282,0.9602,0.9203
2.1904,2.0845,1.0387,1,0.6368,0.4661,1.4911,1.2052,0.6378,0.8765,0.3675,0.4941,0.8449,0.4803,0.7612,0.8579,0.9021,0.9182,1.1989
2.5873,1.8899,1.3308,0.6445,0.9211,0.7243,0.6791,1.5508,0.5656,0.8573,0.5156,0.4147,0.8865,0.5829,0.7649,1.1865,0.9333,0.6683,1.1484
1.816,1.5491,1.4098,0.7,0.8468,0.9278,1.2071,1.1724,0.538,0.978,0.5083,0.4566,0.934,0.4987,0.4109,1.0551,0.7817,0.7205,0.9735
1.9637,1.8376,1.1644,0.7722,1.1082,0.7812,0.8978,1.5435,0.615,0.9508,0.6445,0.3447,1.1046,0.5799,0.5559,1.2085,0.8716,0.7513,0.9377
2.3618,1.7926,1.2663,0.8397,1.1627,0.6773,1.0311,1.2758,0.8068,0.621,0.5443,0.4332,0.7783,0.6256,0.7088,1.1008,0.7953,0.8214,1.1863
1.3545,2.5208,1.1676,0.813,0.862,0.8262,0.7777,1.4938,0.6328,0.8387,0.4782,0.6142,0.898,0.6052,0.6292,1.0254,1.0791,0.781,1.2878
2.5461,1.3738,1.0269,0.8977,1.1436,0.7009,1.0872,1.5775,0.6053,0.9994,0.5102,0.468,1.0258,0.5579,0.5677,0.8809,1.0595,0.806,1.0019
1.1689,1.6181,0.9321,0.5583,1.3625,0.7425,0.9293,1.5041,0.7599,1.2938,0.4845,0.4279,0.8923,0.4843,0.5077,1.0487,0.7068,0.7231,0.9437
2.7296,1.7879,1.3605,0.8797,0.9181,0.7948,0.8792,1.3812,0.5752,0.9948,0.5868,0.4181,0.7965,0.5342,0.586,1.2593,0.6469,0.6275,1.3393
2.3838,1.9584,1.2693,0.8213,0.6799,0.7007,0.6419,1.45,0.765,1.1248,0.4485,0.4296,0.7638,0.5178,0.74,0.8826,0.7581,0.6252,0.969
2.4412,2.0973,1.1607,0.9042,0.9865,0.8302,0.8707,1.1634,0.6867,1.0682,0.4735,0.4645,0.9409,0.7187,0.6077,1.0821,0.7829,0.9057,1.0648
2.2007,1.5166,1.3163,0.7841,1.0922,0.9283,0.8743,1.6325,0.5263,0.9809,0.5076,0.424,0.7951,0.6978,0.5495,1.0826,0.9604,0.7115,1.0058
1.7058,1.6081,1.2074,0.6319,0.8939,0.9643,0.8231,1.6071,0.5501,0.9211,0.4963,0.507,0.9863,0.8224,0.4932,0.9789,0.9482,0.923,1.0149
1.9382,1.5172,1.2879,0.6514,0.9715,0.7369,0.7889,1.3781,0.4548,0.7411,0.4318,0.4956,0.7664,0.4986,0.7143,0.956,0.9593,0.7241,1.0472
2.1912,1.854,1.2575,0.9015,1.0687,0.7193,1.0428,1.2611,0.571,0.9237,0.4047,0.4314,0.6959,0.4426,0.6378,0.9412,0.8244,0.9827,1.0766
1.6739,1.3467,1.4908,0.6584,0.9364,0.5896,1.0647,1.6665,0.6871,0.8056,0.4964,0.5094,0.7339,0.5957,0.8253,0.9651,0.8811,0.9568,1.1269
1.4053,1.5679,1.3944,0.8458,0.9403,0.6763,0.9173,1.1577,0.6004,1.059,0.5582,0.3738,1.1292,0.4444,0.655,0.932,0.8188,0.7976,1.1547
1.4389,1.7836,1.4126,0.7898,0.9713,0.7179,1.0371,1.2207,0.78,0.8757,0.4407,0.6103,0.8389,0.5128,0.6918,0.8139,0.7157,0.699,1.0657
1.2571,1.8102,1.108,0.7037,0.7514,0.5919,0.797,1.2123,0.62,1.0011,0.5478,0.5053,1.0082,0.4377,0.5292,0.8453,0.7727,0.8319,1.0264
2.316,1.8195,1.3661,0.6755,0.7499,0.8628,1.2093,1.1406,0.5972,1.3026,0.5231,0.3943,0.832,0.5252,0.5807,1.185,0.7411,0.5499,1.0654
1.8626,1.6094,1.0378,0.5814,1.0726,0.4408,0.9045,1.3433,0.6285,1.1102,0.533,0.404,0.7316,0.5105,0.6518,0.7427,0.8123,0.7098,1.0238
3.399,3.2608,1.6517,1.1559,1.2701,0.5457,0.956,0.9572,0.4262,1.0277,0.5227,0.3605,0.8586,0.651,0.5504,0.9884,0.7365,0.8416,0.9
1.7381,1.1593,1.2426,0.8784,0.9369,0.8367,1.0529,1.2002,0.4803,1.0422,0.5403,0.4653,0.7942,0.5259,0.6509,1.0256,0.6647,0.6374,1.1075
1.4865,1.6778,1.2931,0.8453,0.8962,0.5065,1.0566,0.7647,0.7223,0.9662,0.4802,0.4257,0.7388,0.4767,0.6962,0.9658,0.8751,0.9622,1.1976
2.3075,1.2435,1.3153,0.711,1.1024,0.7076,0.8912,1.3917,0.7184,0.9399,0.5544,0.3683,0.8121,0.5775,0.5089,0.7813,0.7864,0.7918,1.4927
1.1486,1.8658,1.5769,0.6549,0.6845,0.7363,0.9103,1.2573,0.6106,1.015,0.3739,0.4249,0.754,0.5926,0.6475,0.9596,0.6639,0.8114,1.1327
1.8185,2.2526,1.0621,0.6893,1.0538,0.789,1.2219,1.0315,0.7015,1.2348,0.3931,0.4196,0.6029,0.5205,0.597,0.8992,0.9155,0.5987,1.2573
2.1626,2.2034,1.184,0.8397,0.8099,0.7037,1.3492,1.1129,0.6333,1.258,0.447,0.3426,0.8885,0.412,0.6691,0.804,0.9579,0.9035,0.8482
2.0649,1.5603,0.9181,0.6077,0.8158,0.8167,1.01,1.1658,0.7379,0.9086,0.475,0.418,0.8878,0.5573,0.6829,1.3765,0.9257,0.7743,1.1081
2.0677,2.8699,1.1152,0.7848,1.1728,0.7467,0.7792,1.3706,0.6765,0.9629,0.4796,0.5234,0.6219,0.4625,0.5333,1.0342,0.9393,0.6108,1.0258
1.7899,1.9517,1.2529,0.7202,1.0234,0.8274,0.9458,1.1257,0.7324,0.9051,0.6396,0.4267,0.6784,0.5948,0.7523,1.2223,0.7618,0.8249,0.9894
2.7147,1.6677,1.032,0.8193,1.3758,0.6751,0.8934,1.5871,0.5369,1.2276,0.4329,0.4087,0.8629,0.4552,0.6054,0.7031,0.785,0.6622,1.0473
2.3083,1.4272,1.0578,0.8863,0.9763,0.9009,0.938,1.3089,0.5495,0.8149,0.5587,0.3952,0.8346,0.5314,0.8816,1.1534,1.0104,1.0631,1.192
1.8413,1.6172,0.9063,0.8596,0.7428,0.9362,0.8859,1.2676,0.5777,0.7708,0.3695,0.3669,0.9069,0.732,0.7185,0.7705,0.7596,0.6908,1.3966
2.0679,1.6043,1.2398,0.9821,0.8486,0.7904,0.8272,1.4014,0.6082,0.9916,0.4362,0.5088,0.7392,0.5613,0.5859,1.1852,0.9911,0.7486,1.3552
3.2,1.509,1.6217,0.8963,0.8312,0.8043,0.9683,1.3127,0.6552,1.0866,0.6337,0.5037,0.656,0.5785,0.9479,1.121,0.6921,0.6404,1.2874
2.6645,1.8509,1.427,0.7813,0.8964,0.9267,0.8298,1.5941,0.5549,0.9706,0.4759,0.5568,1.1333,0.5596,0.6908,1.082,0.7213,0.933,1.4314
2.0149,2.3528,1.3844,0.9093,1.2088,0.7798,1.1419,1.7416,0.6862,1.1349,0.5768,0.4601,0.7378,0.5383,0.6687,1.1316,1.0482,0.6603,0.9691
2.0112,1.9007,1.5048,0.9603,1.1148,0.642,0.9667,0.967,0.5243,1.1274,0.4307,0.4564,0.7218,0.6748,0.85,1.039,0.7102,1.0213,1.3824
2.1258,2.3322,1.3366,0.7958,0.7372,0.6715,1.1959,1.2889,0.5806,0.9919,0.5744,0.3734,0.6767,0.4058,0.772,0.6292,0.7699,1.1506,0.7988
2.2878,1.6397,1.0245,0.6192,1.0633,0.7447,1.5431,1.9564,0.7602,0.9316,0.4262,0.3343,0.8951,0.7414,0.546,1.1895,0.6625,0.6723,0.9974
1.3246,1.6301,1.4107,0.9557,0.9631,0.7394,1.1317,1.7385,0.7195,1.0797,0.4681,0.4612,0.9326,0.4611,0.5117,1.0136,0.8219,0.9915,1.5488
1.9697,1.7127,1.18,0.5837,1.0234,0.6406,1.2558,1.3182,0.6911,1.0961,0.4294,0.4194,0.7909,0.5237,0.5739,0.908,0.8203,0.7474,0.9051
1.9241,2.1119,1.4885,0.7489,0.7581,0.6757,0.9513,1.2852,0.5582,1.1526,0.3463,0.4329,0.7767,0.5403,0.5388,0.8997,1.0299,0.7292,1.0056
2.0616,1.5722,0.9467,0.5436,0.8628,0.6962,0.7996,1.305,0.5806,0.9543,0.4989,0.5369,1.0301,0.5093,0.4819,0.8283,0.6182,0.8158,1.0106
3.0246,1.792,1.3377,0.8858,0.9618,0.782,1.0968,1.3172,0.6317,0.8615,0.5209,0.4587,0.8475,0.5842,0.559,1.1039,0.7668,0.6659,1.0539
1.6325,1.3889,1.3379,0.801,0.9704,0.6235,1.0473,1.3406,0.5567,1.1841,0.5524,0.3752,0.7307,0.626,0.7557,0.8485,0.8314,0.6314,1.2858
2.2339,1.3548,1.2121,0.705,0.8236,0.6621,1.0375,1.5,0.7644,0.7512,0.5025,0.3781,0.9751,0.4043,0.6592,0.9334,0.8296,0.7434,1.0169
2.9638,1.8189,1.1309,0.7099,1.0174,0.8023,0.9245,0.9735,0.6703,0.9902,0.5295,0.6908,0.69,0.4652,0.6214,1.1968,0.7746,1.0833,1.0418
1.3428,2.1695,1.5119,0.7572,1.0386,0.6635,1.0382,1.2017,1.0407,0.7354,0.5328,0.6375,0.8741,0.4681,0.8558,0.7884,0.8917,0.7935,1.1584
1.7391,1.653,1.387,0.6942,1.2315,0.8084,1.1271,1.1715,0.8154,0.9232,0.3725,0.4651,0.7224,0.5501,0.6688,1.1465,1.1753,0.7187,1.4599
1.2462,1.6592,0.9379,0.9044,1.0304,0.6181,0.9241,1.521,0.6536,1.0033,0.4659,0.4743,0.9978,0.4953,0.6048,0.8051,0.7356,0.7347,1.0073
2.2885,1.4126,1.3654,0.7911,0.928,0.4823,1.1428,1.2189,0.9115,0.9683,0.3978,0.5328,0.6966,0.5158,0.6124,1.1589,0.9179,0.698,0.9777
2.2459,2.0088,1.475,1.0792,0.8278,0.8577,0.9679,1.0682,0.7642,1.085,0.3489,0.4635,0.7133,0.4186,0.4724,0.9152,1.0719,0.9432,1.1737
2.2003,1.5551,1.5627,0.8896,0.9193,0.9928,1.033,1.3543,0.6011,0.8361,0.4289,0.5309,0.9992,0.5921,0.74,1.0498,0.7223,0.9242,0.8667
2.1146,1.171,1.1003,0.7054,0.9324,0.8483,0.9943,1.1643,0.607,0.8618,0.6292,0.47,0.7372,0.4887,0.5143,1.0706,0.6879,0.6573,0.9329
2.6033,1.9232,1.1458,0.7121,1.1197,0.8972,0.8078,1.5544,0.6195,0.712,0.6348,0.5305,0.8665,0.5468,0.7806,1.1844,0.8267,0.7875,1.2199
